,UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
380,1471046400,11.56,41088,532827,82951823.0,958.92307388,4479.0387,59.674,6032,453,1431,14.32,22116282460,4711142,1140082745,31998.90625,
381,1471132800,11.21,40577,534412,82983791.9062,930.248307269,4488.9892,59.898999999999994,6034,441,1406,14.32,22080023368,4711301,1096874038,31968.90625,
382,1471219200,11.21,42302,536080,83016120.8125,930.6107143080001,4512.4457,59.513999999999996,6090,461,1467,14.19,22387394758,4710725,1226846171,32328.90625,
383,1471305600,11.17,48949,537798,83048158.0,927.64792486,4623.2492,61.567,6054,434,1621,14.27,22133315567,4711205,1418034622,32037.1875,
384,1471392000,10.77,44867,539428,83080152.5312,894.773242762,4616.8304,61.463,6009,481,1532,14.38,22449010538,4711333,1294638318,31994.53125,
385,1471478400,10.77,47799,541085,83112941.5938,895.126380965,4717.6488,61.11,6100,570,1663,14.16,22271755769,4711047,1649547423,32789.0625,
386,1471564800,10.71,42948,542717,83144783.0,890.48062593,4666.3602,62.458999999999996,6014,441,1491,14.37,23013031811,4709864,1322051295,31841.40625,
387,1471651200,11.28,41318,544620,83177018.625,938.23677009,4807.7401,63.446999999999996,6055,492,1453,14.27,22008202022,4710609,1214018556,32235.625,
388,1471737600,11.14,42543,546514,83209710.9688,926.9561801919999,4860.5322,63.103,6084,571,1480,14.2,22724928781,4710156,1279475184,32692.34375,
389,1471824000,11.07,44250,548109,83242003.7812,921.488981858,4890.1286,64.446,6078,478,1526,14.22,22323641612,4710135,1358467325,32292.8125,
390,1471910400,11.01,48430,550573,83274187.6875,916.848806439,4980.5674,65.758,6015,529,2023,14.36,22472449180,4709295,3437976497,32183.90625,
391,1471996800,11.01,46821,552384,83306461.125,917.2041369860001,4968.8061,65.493,6053,502,1590,14.28,22134955112,4709493,1365497931,32273.4375,
392,1472083200,11.35,49868,554545,83338596.75,945.893073113,5076.846,67.33800000000001,6094,420,1663,14.18,21662495420,4709477,1503181516,32135.625,
393,1472169600,11.26,47292,556489,83370468.1562,938.7514714389999,5242.0628,70.035,6006,461,1610,14.39,22060468684,4709561,1446149563,31871.40625,
394,1472256000,11.19,47938,557883,83402774.5625,933.2770473539999,5241.1926,69.02,6076,485,1586,14.22,22084491734,4709742,1297050238,32306.40625,
395,1472342400,10.99,42607,559482,83434802.5312,916.948479818,5174.1701,68.798,6035,463,1451,14.32,22327330954,4709810,1157458709,32027.96875,
396,1472428800,10.95,45510,561294,83466728.9375,913.9606818660001,5110.3024,68.148,6014,465,1572,14.37,22503390990,4709892,1320040213,31926.40625,
397,1472515200,11.21,46979,563151,83498603.7812,936.019348388,5104.6336,68.22,6026,439,1616,14.34,21969060645,4709163,1474009089,31874.84375,
398,1472601600,11.55,45846,565136,83530738.3125,964.780027509,5212.9746,69.059,6073,449,1538,14.22,22383972827,4709169,1356666091,32134.53125,
399,1472688000,12.21,47491,567294,83562483.0,1020.29791743,5264.4573,70.596,5989,454,1583,14.43,22350497450,4708806,1434700962,31744.6875,
400,1472774400,12.08,55413,569263,83594867.0625,1009.82599411,5339.3071,70.13,6088,490,1850,14.18,21832746445,4709322,2097074659,32384.0625,
401,1472860800,11.85,44792,571037,83626363.0,990.97240155,5064.514,68.51,5949,438,1513,14.53,22180114518,4708902,1231580684,31495.9375,
402,1472947200,11.71,48128,572702,83658227.0625,979.637838902,4925.8701,65.87100000000001,6023,438,1719,14.34,23122925314,4708699,2167392083,31864.0625,
403,1473033600,11.75,42667,574371,83690416.75,983.362396813,5116.8905,67.661,6076,458,1512,14.22,22297761925,4709998,1303037941,32189.6875,
404,1473120000,11.7,49102,576228,83722098.1562,979.548548428,5066.0973,68.158,5993,429,1722,14.42,22011556383,4709819,1526617928,31681.40625,
405,1473206400,11.59,48701,577984,83754365.9688,970.7131015780001,5193.0105,68.605,6118,422,1692,14.11,22086810764,4709743,1572299632,32267.8125,
406,1473292800,11.39,55970,579977,83786274.5625,954.325667267,5135.7331,68.487,6016,463,1900,14.37,22630806155,4709567,1863985100,31908.59375,
407,1473379200,11.72,53918,582016,83818491.4375,982.352719647,5165.9252,68.268,6074,464,1853,14.23,21954984795,4709764,1913940716,32216.875,
408,1473465600,12.05,42875,583909,83850322.0625,1010.39638085,5212.7523,69.729,5999,460,1508,14.4,22516085593,4709779,1217614180,31830.625,
409,1473552000,11.64,43345,585641,83882675.0312,976.394337364,5414.1144,71.178,6093,479,1460,14.18,23221716092,4709347,1223254865,32352.96875,
410,1473638400,11.89,45123,588032,83914912.0625,997.748304423,5397.9619,71.225,6063,485,1585,14.25,23192092540,4709199,1545907006,32237.03125,
411,1473724800,11.92,42591,589982,83946816.9062,1000.64605752,5369.0839,71.654,6003,471,1497,14.39,22172975216,4709188,1371598775,31904.84375,
412,1473811200,11.97,53859,591822,83979345.6562,1005.23276751,5550.9528,72.546,6091,520,1758,14.18,21847315101,4709109,1682711707,32528.75,
413,1473897600,11.96,52622,593560,84011528.4688,1004.77788049,5538.7187,73.116,6031,514,1743,14.32,22076869309,4709145,1658435104,32182.8125,
414,1473984000,12.61,57532,595415,84043767.5312,1059.79190857,5504.7355,72.645,6065,482,2020,14.25,21913132122,4709239,2194001365,32239.0625,
415,1474070400,12.83,46882,597259,84075922.5312,1078.69408608,5705.4374,75.421,6044,492,1588,14.3,22349371995,4708655,1585781668,32155.0,
416,1474156800,12.39,37893,598924,84105496.4375,1042.06710086,5038.1328,72.22399999999999,5598,429,1433,15.43,22722051979,4707956,1293680440,29573.90625,
417,1474243200,12.93,40505,599907,84139773.3125,1087.92726893,5155.0804,62.901,6409,672,1341,13.48,22459974842,4700188,1231910250,34276.875,
418,1474329600,14.72,54067,602298,84172265.8125,1239.01575276,5747.8625,74.758,6167,476,1689,14.01,22114596899,4700337,1480764928,32492.5,
419,1474416000,13.72,44549,605237,84204349.5625,1155.283676,5918.6443,77.929,6062,500,1598,14.25,21875371150,4701179,1395904968,32083.75,
420,1474502400,13.11,52657,606968,84235955.1875,1104.33337251,5443.359,71.32300000000001,5746,848,1876,15.04,21998293790,4288910,2410972590,31605.625,
421,1474588800,13.36,35219,608507,84270235.1875,1125.8503420999998,5966.6603,72.67,6226,868,1280,13.87,36520780497,1002439,1357490092,34280.0,
422,1474675200,12.91,43418,610118,84303560.0312,1088.35896,5995.2836,74.211,5877,1103,1526,14.71,33231902597,1171866,2289308086,33324.84375,
423,1474761600,13.05,38713,612211,84337950.5,1100.61025402,6227.8531,75.468,6267,863,1387,13.79,38650733832,1499421,1747816446,34390.46875,
424,1474848000,12.89,43514,613935,84370081.2812,1087.53034772,5867.8083,75.443,5843,877,1545,14.79,43188170153,1499865,2542248908,32130.78125,
425,1474934400,13.09,46817,615620,84405365.6562,1104.86623644,6199.3892,71.52199999999999,6053,1436,1661,14.27,35880566234,1500023,2632786474,35284.375,
426,1475107200,13.17,40416,618271,84437679.0938,1112.04423366,6382.9672,83.711,6126,462,1442,14.11,30521640536,1499913,1396207408,32313.4375,
427,1475020800,13.3,42797,620099,84470082.5312,1123.45209767,6242.7931,81.37899999999999,6106,522,1561,14.15,31053957466,1499957,2175515747,32403.4375,
428,1475193600,13.24,35836,622544,84501705.8125,1118.80258496,6211.6467,83.323,6008,433,1437,14.37,29817386069,1499703,1272668731,31623.28125,
429,1475280000,13.21,53076,624508,84536184.4062,1116.72299601,6435.5312,76.304,5780,1507,1810,14.96,27851144123,1500303,3985836244,34478.59375,
430,1475366400,13.23,51105,627061,84571945.1875,1118.88683483,6609.1126,76.005,6068,1445,1687,14.04,29274270351,1499492,3743242598,35760.78125,
431,1475452800,13.45,47672,629658,84605219.7188,1137.94020522,6480.4953,81.561,6204,661,1719,13.85,28921116127,1499443,2717406813,33274.53125,
432,1475539200,13.32,56662,653826,84637271.125,1127.36845139,6618.6976,86.514,6077,533,2192,14.13,25719466740,1499001,3246134901,32051.40625,
433,1475625600,13.09,41719,656302,84670352.6875,1108.33491668,6594.0094,80.8,5817,1234,1802,14.69,25204877308,1498534,2866971417,33081.5625,
434,1475712000,12.87,36826,659011,84703194.5625,1090.13011402,6644.5921,83.821,5953,896,1938,14.44,23383154022,1498143,2310816610,32841.875,
435,1475798400,12.68,43708,661379,84739746.4375,1074.49998483,6417.1224,69.908,5887,2044,4119,14.4,23148248452,1495809,2421130656,36551.875,
436,1475884800,12.24,37690,664537,84775841.125,1037.65629537,6698.4587,76.211,6200,1394,5429,13.73,23382156317,1497289,2565205408,36094.6875,
437,1475971200,12.06,43940,667329,84809266.75,1022.799757,6812.7671,84.95100000000001,6049,880,5683,14.17,24293403159,1497217,2711943257,33425.625,
438,1476057600,11.74,44940,686320,84842397.6875,996.0497488510001,6857.1214,86.427,6041,814,12725,14.16,23808820587,1495837,2467479630,33130.9375,
439,1476144000,11.75,41053,692167,84874877.2188,997.27980732,6937.1736,89.686,6050,633,2762,14.2,24289033632,1495918,1564187991,32479.53125,
440,1476230400,11.77,30002,700440,84907969.875,999.3668054289999,6700.3711,84.156,5910,969,1248,14.48,26037096488,1496324,1522678013,33092.65625,
441,1476316800,12.02,32244,716073,84942796.125,1021.01240942,6965.8669,82.198,6114,1208,1306,13.94,74508549155,1495940,1418138280,34826.25,
442,1476403200,11.9,42006,728429,84975709.875,1011.21094751,7226.2037,91.991,6079,708,1400,14.13,47491822159,1222433,1486426699,32913.75,
443,1476489600,11.96,33662,731881,85007917.0625,1016.69468807,7301.6059,95.454,6027,582,1236,14.25,67021626922,500409,1040206098,32207.1875,
444,1476576000,11.93,34990,736985,85040847.375,1014.53730918,7491.1701,95.16799999999999,6055,746,1297,14.2,64860315135,500401,990865611,32930.3125,
445,1476662400,11.98,38136,741716,85073225.1875,1019.17723775,7121.9336,92.15700000000001,5959,718,1377,14.39,62917625993,500238,1078574284,32377.8125,
446,1476748800,12.5,51898,746368,85106545.5,1063.83181875,7396.8799,92.932,6119,758,1747,14.0,56109104953,777144,1704303900,33320.3125,
447,1476835200,11.98,38497,747915,85139695.1875,1019.97354835,7431.3973,92.35799999999999,5774,1178,1638,14.74,26727015004,2846462,4085729321,33149.6875,
448,1476921600,12.05,43438,749504,85174224.25,1026.34940221,7670.915,92.825,6298,842,1466,13.65,28388678071,1657755,2271887910,34529.0625,
449,1477008000,12.07,57780,751013,85206351.125,1028.44065808,7757.4499,102.156,6097,464,1724,14.11,27327186756,1203674,1538319822,32126.875,
450,1477094400,12.06,37772,752751,85238053.7812,1027.9709286,7767.7022,103.794,6041,425,1357,14.24,25568419660,1294716,1087705458,31702.65625,
451,1477180800,11.95,35364,754105,85269385.6562,1018.96915859,7558.2757,102.34100000000001,5993,388,1292,14.38,27189463354,1997458,1003447161,31331.875,
452,1477267200,11.93,52547,755748,85301447.5312,1017.64626905,7712.7627,101.691,6065,488,1791,14.15,26738598194,1999236,1752086955,32061.875,
453,1477353600,11.38,47610,758849,85333112.0625,971.0908152710001,7817.4541,104.669,6028,425,1675,14.26,25467763116,1999259,1595508580,31664.53125,
454,1477440000,11.5,45158,760844,85365068.9375,981.6982927810001,7897.5795,104.78399999999999,6096,416,1550,14.13,24766803093,1999273,1320784021,31956.875,
455,1477526400,11.43,44353,762714,85396513.9375,976.082154306,7754.9282,104.65899999999999,6018,384,1518,14.29,25335805631,1999209,1288784933,31445.0,
456,1477612800,11.08,41522,765038,85427593.0,946.53773044,7447.6341,101.735,5943,382,1472,14.49,26393346615,1999189,1281666893,31079.0625,
457,1477699200,10.39,40011,766865,85457222.5312,887.9005421,5933.8419,85.036,5668,361,1461,15.16,26931401011,1999048,1103589525,29629.53125,
458,1477785600,11.22,39435,768687,85489183.0,959.18863326,5768.4023,76.37,6059,467,1422,14.18,25710654068,1999102,1149072616,31960.46875,
459,1477872000,10.91,45031,770540,85521204.25,933.036338367,6170.1936,81.664,6092,436,1536,14.12,24958279875,1999056,1338772706,32021.25,
460,1477958400,10.75,49025,772838,85551702.6875,919.6808038910001,5264.4502,73.351,5839,362,1689,14.75,27306724366,1999027,1473547479,30498.4375,
461,1478044800,10.82,43519,777832,85582844.7188,926.006379857,4743.8178,64.719,5952,381,1497,14.46,24483859111,1998359,1195992854,31142.03125,
462,1478131200,10.86,42346,779820,85614060.6562,929.768698727,4528.1677,61.515,5950,410,1471,14.46,24961749448,1998698,1175802179,31215.9375,
463,1478217600,11.13,32572,781449,85644984.25,953.228674703,4164.5726,57.16,5904,391,1262,14.58,23953353775,1998811,909734105,30923.59375,
464,1478304000,11.11,37690,782988,85676408.7812,951.86490156,3926.9146,53.005,5996,405,1358,14.33,24196990421,1998836,1010144475,31424.53125,
465,1478390400,10.97,34391,784678,85708208.9375,940.2190520439999,3870.5255,51.647,6054,421,1289,14.17,24064007293,1998560,961866815,31800.15625,
466,1478476800,10.9,41941,786489,85741468.0,934.5820012,4601.8022,58.599,6315,470,1399,13.6,24556000429,1998737,1155660767,33259.0625,
467,1478563200,10.86,41569,788550,85773795.1875,931.5034157360001,5126.5784,67.264,6159,426,1476,13.97,24358801328,1998842,1287625339,32327.1875,
468,1478649600,10.64,40517,791024,85804797.5312,912.963045732,5000.396,68.501,5924,383,1484,14.49,25674126403,1998969,1396745204,31002.34375,
469,1478736000,10.52,40164,793001,85836008.3125,902.994807447,4596.517,62.532,5966,385,1492,14.4,24703835063,1998946,1345345017,31210.78125,
470,1478822400,10.29,41070,795241,85867347.6875,883.575007704,4470.7243,60.582,5992,384,1462,14.37,28889390493,1998527,1309985453,31339.375,
471,1478908800,9.96,40882,797064,85899297.6875,855.557004968,4555.873,60.465,6086,424,1426,14.12,25243993965,1999114,1173857840,31950.0,
472,1478995200,10.13,43673,799460,85931721.9062,870.48834291,4937.128,64.65100000000001,6203,395,1468,13.85,25168748733,1998932,1300556775,32424.21875,
473,1479168000,10.22,45330,801577,85963158.9375,878.5434843410001,5155.4629,69.61,6006,393,1577,14.33,24586128040,1998874,1415927265,31437.03125,
474,1479081600,10.0,43876,803432,85995043.1562,859.950431562,5122.3997,68.109,6067,431,1576,14.13,24969184273,1998511,1454676000,31884.21875,
475,1479254400,10.01,41684,805304,86026624.5625,861.126511871,5050.1138,67.943,6045,377,1481,14.21,24746018974,1998890,1307260877,31581.40625,
476,1479340800,9.95,40738,807112,86057433.1562,856.271459905,4838.0854,66.53,5868,415,1476,14.61,24334480804,1998694,1193953855,30808.59375,
477,1479427200,9.53,43785,809162,86090533.9375,820.4427884239999,5193.5489,66.438,6289,465,1514,13.67,24779293462,1997356,1340958763,33100.78125,
478,1479513600,9.7,39289,810733,86122865.0312,835.391790803,5480.2832,71.949,6150,431,1375,13.92,24367796634,1996428,1103106990,32331.09375,
479,1479600000,9.57,42125,812403,86155325.1875,824.5064620439999,5987.5706,78.335,6179,425,1473,13.87,24297865025,1997325,1263031869,32460.15625,
480,1479686400,9.56,42735,814569,86187136.75,823.94902733,6324.9229,84.45,6073,398,1537,14.12,24827550548,1997295,1349827967,31811.5625,
481,1479772800,9.84,53585,816176,86218314.25,848.38821222,5955.0846,81.078,5922,424,1708,14.47,23329377849,1997825,1568306298,31177.5,
482,1479859200,9.78,64289,817840,86250939.875,843.534191977,5908.0341,75.589,5837,916,1950,14.5,24571404785,2034874,3254628695,32625.625,
483,1479945600,9.22,36861,819485,86283337.5312,795.5323720380001,5287.2911,68.111,5914,793,1424,14.44,27981297065,3224321,2211281024,32397.65625,
484,1480032000,9.39,58075,840006,86316772.375,810.514492601,5301.8374,65.987,6111,831,1767,14.13,24440853301,3299571,2334154461,33434.84375,
485,1480118400,9.34,40804,843172,86349268.3125,806.5021660389999,5364.8074,69.017,5938,778,1501,14.56,24641800522,3299530,2821246160,32495.9375,
